,N_bkgr_only_x,N_bkgr_only_y,N_error_bkgr_only_x,N_error_bkgr_only_y,N_error_x,N_error_y,N_x,N_y,bkgr_count_x,bkgr_count_y,chi2_bkgr_only_x,chi2_bkgr_only_y,chi2_pvalue_bkgr_only_x,chi2_pvalue_bkgr_only_y,chi2_pvalue_x,chi2_pvalue_y,chi2_x,chi2_y,dfr,dmu,dsigma,edm_bkgr_only_x,edm_bkgr_only_y,edm_x,edm_y,event_ID,event_angle,event_class,event_energy,fr_error_x,fr_error_y,fr_x,fr_y,fval_bkgr_only_x,fval_bkgr_only_y,fval_x,fval_y,has_accurate_covar_bkgr_only_x,has_accurate_covar_bkgr_only_y,has_accurate_covar_x,has_accurate_covar_y,has_covariance_bkgr_only_x,has_covariance_bkgr_only_y,has_covariance_x,has_covariance_y,has_made_posdef_covar_bkgr_only_x,has_made_posdef_covar_bkgr_only_y,has_made_posdef_covar_x,has_made_posdef_covar_y,has_parameters_at_limit_bkgr_only_x,has_parameters_at_limit_bkgr_only_y,has_parameters_at_limit_x,has_parameters_at_limit_y,has_posdef_covar_bkgr_only_x,has_posdef_covar_bkgr_only_y,has_posdef_covar_x,has_posdef_covar_y,has_reached_call_limit_bkgr_only_x,has_reached_call_limit_bkgr_only_y,has_reached_call_limit_x,has_reached_call_limit_y,has_valid_parameters_bkgr_only_x,has_valid_parameters_bkgr_only_y,has_valid_parameters_x,has_valid_parameters_y,hesse_failed_bkgr_only_x,hesse_failed_bkgr_only_y,hesse_failed_x,hesse_failed_y,image_name,is_above_max_edm_bkgr_only_x,is_above_max_edm_bkgr_only_y,is_above_max_edm_x,is_above_max_edm_y,is_valid_bkgr_only_x,is_valid_bkgr_only_y,is_valid_x,is_valid_y,mu_error_x,mu_error_y,mu_x,mu_y,n_excess_bins_x,n_excess_bins_y,nfcn_bkgr_only_x,nfcn_bkgr_only_y,nfcn_total_bkgr_only_x,nfcn_total_bkgr_only_y,nfcn_total_x,nfcn_total_y,nfcn_x,nfcn_y,ngrad_bkgr_only_x,ngrad_bkgr_only_y,ngrad_total_bkgr_only_x,ngrad_total_bkgr_only_y,ngrad_total_x,ngrad_total_y,ngrad_x,ngrad_y,sig_count_x,sig_count_y,sig_density_x,sig_density_y,sigma_error_x,sigma_error_y,sigma_x,sigma_y,tolerance_bkgr_only_x,tolerance_bkgr_only_y,tolerance_x,tolerance_y,up_bkgr_only_x,up_bkgr_only_y,up_x,up_y
493,1455991.326764919,1456050.7761962845,1206.644656002347,1206.6692906032517,1206.790190946896,1206.8412699704522,1456342.558202455,1456465.8792339007,1445675.3225684813,1444777.962035082,486.67323520930915,427.22380385984553,2.9284303170258874e-46,1.2977632460668456e-36,0.09366629898057431,1.0,135.4374789301424,12.159872588156988,-0.00070017313342769,0.0706294039617319,-0.06416844121621867,1.3094431236000505e-20,1.2924697067038583e-20,9.971478842558603e-10,5.78427595665065e-09,297,1.4579999446868896,NR,20,0.000501267625648062,0.0005101262136600043,0.007324674798448655,0.008024847931876345,486.6732352093091,427.2238038598456,135.4374789301424,12.15987258815699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4579999446868896__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev297,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.40842024250494524,0.3791475235117351,287.8910962964173,287.82046689245556,71.0,82.0,5.0,5.0,22.0,22.0,123.0,122.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10667.235633973765,11687.91719881863,1780.2650560047432,1929.939591194334,0.4287753709887466,0.40824734437073196,5.991936761323109,6.056105202539328,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
494,1457173.035644369,1457260.0339661727,1207.1342243740153,1207.1702589818137,1207.2636762881282,1207.3019499318161,1457485.5860506587,1457578.0045192314,1447434.5839277313,1447430.4328875288,417.96435523505477,330.9660336085045,3.762339000058763e-35,4.299956191683762e-22,0.7278310087871456,1.0,105.41393623790894,12.995517345597765,-6.581615474994529e-05,-0.04601573305035345,-0.0073620661194881976,1.1632227366946876e-19,3.412927821204899e-20,3.852801908397626e-13,4.4201618963589665e-12,187,-0.7760000228881836,NR,20,0.0004862401646053864,0.0004928502557531879,0.006896124544300028,0.006961940699049973,417.96435523505477,330.9660336085045,105.41393623790896,12.995517345597763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.7760000228881836__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev187,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4333314953468317,0.42944105718974324,288.05958274252487,288.1055984755752,78.0,78.0,5.0,5.0,22.0,22.0,134.0,134.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10051.002122927457,10147.571631702482,1678.8362776471563,1692.8847117751643,0.4202798332552689,0.4320216167888764,5.986886426479695,5.9942484925991835,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
495,1449271.3477041395,1449400.3434180496,1203.8568629583708,1203.9104379767564,1203.8776227006072,1203.920131421381,1449321.3523389932,1449423.6772737717,1445603.1892331645,1447117.8320992047,166.65229594979084,37.65658195232416,0.002147906238475269,0.999999999999886,0.4390636554962076,1.0,116.66741920472568,14.322786486917272,0.0009745807682253267,0.19715511423481757,0.8060896256905821,6.4568524378000345e-21,1.4287375084398623e-24,5.255838110283143e-10,4.690097762415087e-10,653,-2.723400115966797,NR,6,0.0004540395629283054,0.00043813817871090054,0.002565451133268792,0.0015908703650434654,166.6522959497908,37.65658195232416,116.66741920472566,14.322786486917272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.723400115966797__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev653,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0140619594507454,1.2683161213528569,287.73527309132277,287.53811797708795,70.0,64.0,5.0,5.0,24.0,24.0,143.0,172.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3718.1631058287285,2305.8451745671673,693.3818249975011,506.08170300647043,0.9656864423731464,1.4395722605081105,5.362360205853577,4.556270580162995,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
496,1445574.3307369794,1445687.3926973618,1202.3203946512374,1202.3674116821292,1202.321734796332,1202.3675766818556,1445577.5540810605,1445688.1282757828,1445039.8786481654,1445351.7176479101,131.6692630284292,18.60730263845717,0.1839018973465315,1.0,0.18464919615369163,1.0,128.4459153645799,18.23600947560476,0.00013924575336187925,-4.463867948975405,-3.920278192711483,1.6650146678479912e-22,0.0,5.477613315752058e-10,1.4014572049627887e-05,965,1.9434000253677368,NR,1,0.000289886339844027,0.0004951151074156037,0.0003719450619422523,0.00023269930858037306,131.66926302842924,18.60730263845717,128.4459153645799,18.23600947560476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9434000253677368__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev965,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5542350951596269,12.36618222882754,281.0689979752943,285.5328659242697,64.0,63.0,5.0,5.0,24.0,23.0,263.0,153.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.6754328950096,336.4106278726283,273.62735786755803,57.161463336349875,2.0310598558986133,13.312496736961114,1.9649915018923547,5.885269694603838,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
497,1446493.4735324478,1446583.0341733801,1202.702570465153,1202.7398031956182,1202.7030298250536,1202.740031624984,1446494.6151299388,1446583.5903763298,1445949.7954120848,1446209.364265837,102.52646755186794,12.965826619394257,0.8440084331881015,1.0,0.8131789185384899,1.0,101.40933156903485,12.412374331217908,0.00011795178714200542,-6.906626967714942,0.2124312853836159,0.0,1.5446649897383844e-24,1.8738088725748752e-08,9.498220315399965e-09,893,-0.31459999084472656,NR,1,0.0003824997563910069,0.0004041270451645722,0.00037664828624684295,0.00025869649910483753,102.52646755186794,12.965826619394257,101.40933156903486,12.412374331217908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.31459999084472656__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev893,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.608524583932997,10.744936287458506,283.2323728994246,290.13899986713955,69.0,58.0,5.0,5.0,23.0,24.0,202.0,199.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.8197178539781,374.22611049286286,103.85991648042612,74.35026343589855,3.2799780686181927,6.84924059079377,5.245716887868451,5.033285602484835,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
498,1455253.898720325,1455347.1280401093,1206.33904786469,1206.3776886049457,1206.5045079215881,1206.5490320336837,1455653.11904031,1455760.58928905,1444452.5935975276,1444076.527928005,522.1012798957408,428.8719597278524,3.423967527802082e-52,7.10689862409711e-37,0.29050601009869875,1.0,122.87997726628718,15.446602539887984,-0.0003315854212562908,0.38954211653810944,-0.24492637786774552,3.31160739518098e-20,2.0194839178727218e-20,6.478861723708899e-10,4.074919791828714e-09,487,0.24899999797344208,NR,20,0.0004899161253744394,0.0005099917143090818,0.007694501730032213,0.008026087151288504,522.1012798957408,428.87195972785236,122.87997726628717,15.446602539887982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24899999797344208__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev487,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.373476325343473,0.3807894138781759,288.2861507262959,287.8966086097578,71.0,75.0,5.0,5.0,22.0,22.0,119.0,123.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200.525442782451,11684.061361045025,1920.9601877917644,1923.106816923203,0.38606438128664405,0.40769054724943793,5.830691085616923,6.075617463484669,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
499,1444750.7779370162,1444862.7855728404,1201.9778601542225,1202.0244531021003,1201.978524510086,1202.024910299565,1444752.3693590306,1444863.8638662868,1443958.644402507,1444339.6513191767,127.22206299005028,15.214427159751281,0.26484432717398065,1.0,0.23454843466656927,1.0,125.62809331361456,14.107543979933673,0.00018657374548566483,18.8433522536792,2.3066462387248983,2.756356424705071e-23,5.321547818132881e-26,1.261279829888929e-08,1.347056044269423e-08,732,-2.5316998958587646,NR,1,0.0005435266880380219,0.00038464856518617956,0.0005493847757977963,0.0003628110303121315,127.22206299005025,15.214427159751281,125.62809331361456,14.107543979933673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.5316998958587646__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev732,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5828591878286025,6.155722232343351,304.33928376327344,285.49593150959424,66.0,63.0,5.0,5.0,24.0,24.0,183.0,203.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.724956523646,524.2125471100948,109.31792700187798,105.814812985196,6.796320889021601,3.9810971724315882,7.260702597388355,4.954056358663457,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
500,1445478.2959910925,1445570.9821933154,1202.280456836748,1202.3190018106466,1202.2808014336474,1202.3191726057414,1445479.0911003829,1445574.9501255355,1444765.6239074788,1445136.5724176462,106.70400889361538,14.017806684760512,0.7631290002613356,1.0,0.7167672020566737,1.0,105.88705525072422,13.641216348359421,0.00019033035927615494,10.33101289158867,1.3647656063484437,2.0509511637199427e-22,1.4364214188692098e-24,2.555752764574476e-06,0.00928772745575941,675,0.11050000041723251,NR,1,0.0007934665062159695,0.0005760812902606906,0.0004935852737661989,0.00030325491449004395,106.7040088936154,14.017806684760512,105.88705525072423,13.641216348359421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11050000041723251__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev675,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,18.83813001524363,24.087146916482684,295.27892886276163,284.94791597117296,64.0,65.0,5.0,5.0,24.0,24.0,161.0,131.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.4671929040989,438.37770788926883,70.01577328655574,49.672688914466804,16.70064782900928,9.422263747147559,10.190092309401045,8.825326703052601,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
501,1454665.919214581,1454803.1996441402,1206.0953192780964,1206.1522297964414,1206.2432787461678,1206.2849881949298,1455022.8357669932,1455123.470444958,1444709.4190093828,1444990.1518465814,472.08078551780125,334.80035596447465,7.459002793606956e-44,1.2257221971019238e-22,0.4781514784687777,1.0,115.16419872261267,14.529561743368951,0.00012425850889425522,-0.14169115550436118,-0.36616663107024294,7.893191846916581e-21,7.270142104341799e-21,1.833826155849161e-12,3.400745693512436e-12,751,-1.4541000127792358,NR,20,0.0004761681679797746,0.0004985920155263639,0.007088147693691612,0.006963889184797357,472.08078551780125,334.80035596447476,115.16419872261267,14.529561743368953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.4541000127792358__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev751,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3803398258158384,0.42499342737628754,288.05807022974824,288.1997613852526,77.0,76.0,5.0,5.0,22.0,22.0,135.0,134.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10313.416757610443,10133.31859837644,1846.6150199185397,1702.7337587981099,0.39197829832940534,0.4453206059462635,5.5850389206004625,5.951205551670705,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
502,1444269.6662624942,1444368.9415394182,1201.7777105896905,1201.8190139001879,1201.785357867485,1201.819148266811,1444274.1221836451,1444369.0748927153,1443178.9418074703,1444024.0997178725,112.333737515709,13.058460581686425,0.6298013915808175,1.0,0.6340144342603498,1.0,109.2351404705064,12.83125467979496,0.0005194497834237785,-29.42902029094006,-1.8598353104796885,4.872512659548194e-23,1.5343897463639521e-24,9.858074693971558e-07,0.0316088297428129,270,1.4261000156402588,NR,1,0.0005005145484386019,0.0008976025421374916,0.0007582912131106882,0.0002388414296869097,112.33373751570899,13.058460581686429,109.23514047050641,12.83125467979496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4261000156402588__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev270,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.219690024703826,37.33600258022592,253.4015082261916,282.83052851713165,62.0,67.0,5.0,5.0,24.0,24.0,156.0,123.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.1803761750107,344.97517484293525,153.28065369424039,38.31026730941236,3.811329540888299,30.925686613716522,7.144935448668189,9.004770759147878,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
503,1446536.839449218,1446657.566814159,1202.720598693581,1202.7707873675479,1202.731414609277,1202.7771454858569,1446562.8452384837,1446672.8566211492,1443394.092038983,1444421.0105544783,153.16055076503352,32.43318584116456,0.01631197376626307,0.9999999999999998,0.20654935615200243,1.0,127.15480817952013,17.14343917303698,0.0006339706402332149,0.8281913054121901,0.8101034773068907,1.4329369410301476e-22,0.0,1.5917428029275268e-10,1.4119382379693154e-09,628,1.700700044631958,NR,6,0.0005257356026043701,0.0005200162477267095,0.0021905396021548815,0.0015565689619216666,153.16055076503352,32.43318584116456,127.15480817952012,17.143439173036978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.700700044631958__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev628,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.8199441299643866,2.04681944230334,288.305360956266,287.4771696508538,71.0,74.0,5.0,5.0,24.0,23.0,145.0,157.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.7531995007416,2251.8460666710344,447.07004666128137,358.70449241554775,1.5559734128086442,2.2064396104375037,7.087822642480719,6.277719165173829,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
504,1455462.8989172482,1455560.177623858,1206.4256711803646,1206.465987238296,1206.5732751394307,1206.6134867826872,1455819.070918567,1455916.1348793905,1445340.3655534277,1445595.3845828988,466.1010826019185,368.8223761204596,7.109656497117613e-43,1.3127788410595848e-27,0.6161067876948364,1.0,109.9290743285905,12.865129573085797,0.00010897174126171978,-0.20626020953085344,0.14428169069819052,1.8921705343471624e-20,4.54383882037937e-22,3.928942578463051e-11,2.8609063446440577e-12,885,0.5321000218391418,NR,20,0.0004858766653640196,0.00047840045175312577,0.007197807457301492,0.0070888357160397725,466.1010826019185,368.8223761204595,109.9290743285905,12.865129573085797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5321000218391418__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev885,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.39244697438024856,0.3818276928015635,287.90968463668617,288.115944846217,75.0,74.0,5.0,5.0,22.0,22.0,133.0,135.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10478.705365139393,10320.750296491602,1823.5458355404555,1842.3155973885284,0.40514489352218486,0.39667802063343516,5.746335058276039,5.602053367577849,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
505,1454096.4797057903,1454193.0470512658,1205.8592289052992,1205.899269035554,1205.988838535206,1206.0260264371223,1454409.0780322074,1454498.7524971177,1445091.668223873,1444596.8772639984,415.52029426133447,318.9529486346679,9.10788523735176e-35,2.0866193206320866e-20,0.7828203610401685,1.0,102.92195070823874,13.240163392201815,-0.0004014379114962935,-0.3016520991133689,-0.6890043135749861,2.4738677979878538e-21,7.270142100209202e-21,1.3900194281408105e-12,6.476099615136271e-10,784,2.720400094985962,NR,20,0.0004583562746866526,0.000494756201937231,0.0064063198924340465,0.00680775780393034,415.52029426133447,318.9529486346679,102.92195070823875,13.240163392201815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.720400094985962__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev784,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3856887131670683,0.4355773117013175,287.42955453690007,287.73120663601344,73.0,76.0,5.0,5.0,22.0,22.0,146.0,119.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9317.409808334392,9901.875233119197,1768.044050733766,1661.6948206865866,0.39551286662378404,0.44627773371245905,5.269896869632587,5.958901183207574,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
506,1448143.422678298,1448253.1337832874,1203.3883101137014,1203.4338918459002,1203.395178529079,1203.441045268217,1448159.9573878343,1448270.1632181467,1446285.7123916058,1446123.8660468336,140.57732172640254,30.866216713154053,0.07665552378557028,1.0,0.2659849360532828,1.0,124.04263746262033,13.664349161211021,-0.00018774780482002274,-0.6828623094904742,-0.951028379253934,3.5108244007321107e-22,2.7080156686497265e-24,1.521991792631541e-10,2.4817285989394076e-07,186,0.9589999914169312,NR,6,0.00040042133250461437,0.00045140690725378296,0.0012942251211040929,0.0014819729259241156,140.57732172640254,30.866216713154053,124.04263746262032,13.664349161211021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9589999914169312__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev186,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.4613553055531658,1.7178358299804497,287.7010697320057,288.38393204149617,59.0,72.0,5.0,5.0,24.0,24.0,190.0,149.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.2449962283679,2146.297171312993,436.28574735947643,409.0569334020982,1.414171353594599,1.6563687114462573,4.295911584487515,5.246939963741449,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
507,1455289.9162546508,1455436.5198207027,1206.3539764607065,1206.4147384810108,1206.5241316854797,1206.5744348146322,1455700.4891850238,1455821.8734799977,1444197.9120221573,1444773.1611362556,545.0837449965868,398.480178878218,4.206349532027501e-56,4.0925067201700285e-32,0.10318902366348787,1.0,134.51088090483168,13.126548534288077,0.00031241731932590226,-0.38494364925350055,0.08196754175755494,8.561806817389391e-20,1.2121952217031014e-19,1.0286127788288982e-11,4.082117672084932e-11,773,-0.692799985408783,NR,20,0.00048426002134519626,0.0004984096556029362,0.007901747130212255,0.0075893298108863525,545.0837449965867,398.4801788782181,134.51088090483165,13.126548534288075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.692799985408783__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev773,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.37567624165893243,0.38299691870464647,287.8214689712102,288.2064126204637,70.0,74.0,5.0,5.0,22.0,22.0,135.0,135.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11502.577162866337,11048.712343742167,1931.6174037367077,1881.2958334157847,0.3618977824990664,0.40875769511303317,5.954894142398302,5.8729266006407475,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
508,1453359.084826055,1453492.573840265,1205.5534346848422,1205.6087982295778,1205.6702134862335,1205.7160238519255,1453640.6662940602,1453751.1131995642,1444637.554562262,1444698.8533718903,410.91517384902454,277.42615962675075,4.79223435059776e-34,7.25752677138398e-15,0.17053793606413345,1.0,129.33380008854252,18.886836624410446,-3.333723593941865e-05,0.22285825214908073,-0.4710096828515402,5.048709794681807e-21,7.270142104341799e-21,3.4519393799847546e-10,8.14927587515263e-11,415,0.8274999856948853,NR,20,0.0004866430581538009,0.0004955642723231761,0.006193491927238709,0.006226829163178128,410.91517384902454,277.42615962675075,129.3338000885425,18.886836624410446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8274999856948853__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev415,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.41808993202481187,0.47242445288328194,288.29243571831296,288.0695774661639,77.0,76.0,5.0,5.0,22.0,22.0,133.0,130.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9003.11173179816,9052.259827673714,1653.7762484846642,1530.3952206036756,0.47508478672104465,0.4909320381416473,5.443972085127965,5.914981767979505,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
509,1445649.4750062732,1445754.0789928914,1202.3516434411497,1202.3951435678953,1202.3529954892133,1202.3953407971114,1445652.8492737776,1445754.5697252639,1445283.9254353982,1445248.1739783138,121.52499374091661,16.921007108638612,0.39338060348569115,1.0,0.3982301773018511,1.0,118.27695474217815,16.430192699871384,-9.506866024557367e-05,-6.385741137131731,-8.035338669752841,2.8169857512517205e-22,1.9259642743346304e-25,1.4603164462629306e-07,2.588642895063649e-10,983,-2.7908999919891357,NR,1,0.00016557224731953172,0.0005945887321397044,0.0002551953178556018,0.0003502639781011755,121.52499374091661,16.921007108638612,118.27695474217815,16.430192699871384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.7908999919891357__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev983,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7558708187708617,16.9638965855775,269.23139481198666,275.6171359491184,67.0,68.0,5.0,5.0,24.0,24.0,349.0,159.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.9238383792781,506.3957469499242,390.52544249244374,56.391354934331005,0.6222650828350197,12.142744407591577,0.9446857956928539,8.980024465445695,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0
